Date,Type,Category,Product,COGS_Unit,Quantity,Sale_Price,Total_Revenue,Total_Profit
2024-05-30,Sales,Others,Toor Dal (1kg),140.0,2,185.0,370.0,90.0
2024-05-30,Sales,Dairy,Skimmed Milk Powder (500g),220.0,5,310.0,1550.0,450.0
2024-05-30,Sales,Meat,Tiger Shrimp (500g),400.0,3,650.0,1950.0,750.0
2024-05-30,Sales,Dairy,Paneer (200g),75.0,3,110.0,330.0,105.0
2024-05-30,Sales,Others,Salt (1kg),20.0,4,28.0,112.0,32.0
2024-05-30,Sales,Dairy,Tonned Milk (1L),54.0,3,66.0,198.0,36.0
2024-05-30,Sales,Meat,Pomfret Fish (Piece),250.0,2,450.0,900.0,400.0
2024-05-30,Sales,Produce,Lemon (4 units),10.0,3,20.0,60.0,30.0
2024-05-30,Sales,Bakery,Cream Roll (Piece),10.0,2,20.0,40.0,20.0
2024-05-30,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,5,25.0,125.0,50.0
2024-05-30,Sales,Meat,Chicken Curry Cut (1kg),180.0,4,260.0,1040.0,320.0
2024-05-30,Sales,Others,Dishwash Liquid (500ml),85.0,5,130.0,650.0,225.0
2024-05-30,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,2,25.0,50.0,20.0
2024-05-31,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2024-05-31,Sales,Meat,Katla Fish (1kg),190.0,2,280.0,560.0,180.0
2024-05-31,Sales,Others,Marie Biscuit (Pack),25.0,5,40.0,200.0,75.0
2024-05-31,Sales,Produce,Red Onions (1kg),35.0,1,50.0,50.0,15.0
2024-05-31,Sales,Meat,Katla Fish (1kg),190.0,3,280.0,840.0,270.0
2024-05-31,Sales,Meat,Chicken Breast (1kg),320.0,5,450.0,2250.0,650.0
2024-05-31,Sales,Bakery,Brown Bread (Large),45.0,4,60.0,240.0,60.0
2024-05-31,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,3,450.0,1350.0,450.0
2024-05-31,Sales,Dairy,Probiotic Drink (5pk),60.0,2,85.0,170.0,50.0
2024-05-31,Sales,Others,Maggi Noodles (Pack of 12),140.0,4,168.0,672.0,112.0
2024-05-31,Sales,Dairy,Fresh Cream (250ml),55.0,1,75.0,75.0,20.0
2024-05-31,Sales,Others,Sunflower Oil (1L),115.0,1,155.0,155.0,40.0
2024-05-31,Sales,Meat,Chicken Sausages (250g),110.0,5,180.0,900.0,350.0
2024-05-31,Sales,Dairy,Amul Butter (500g),240.0,3,285.0,855.0,135.0
2024-05-31,Sales,Dairy,Probiotic Drink (5pk),60.0,3,85.0,255.0,75.0
2024-05-31,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-260.72698413450667
2024-05-31,Sales,Produce,Lady Finger (500g),25.0,1,45.0,45.0,20.0
2024-05-31,Sales,Meat,Eggs - White (dz),70.0,5,90.0,450.0,100.0
2024-05-31,Expenses,Supplies,Store Consumables,0.0,1,0.0,0.0,-254.6543471921873
2024-05-31,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-153.30823406074768
2024-05-31,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-77.24976146757388
2024-05-31,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-210.27511387160757
2024-05-31,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-253.24142222596876
2024-05-31,Sales,Others,Red Chilli Powder (200g),60.0,1,95.0,95.0,35.0
2024-05-31,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-866.4881468321892
2024-05-31,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-845.3055857222195
2024-05-31,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-533.974504787447
2024-05-31,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-454.88342536294647
2024-05-31,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-769.5231617261798
2024-05-31,Sales,Others,Red Chilli Powder (200g),60.0,2,95.0,190.0,70.0
2024-05-31,Sales,Bakery,Paneer Puff (Piece),18.0,5,35.0,175.0,85.0
2024-05-31,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-633.6642869513992
2024-05-31,Sales,Produce,Spinach/Palak (Bunch),15.0,3,25.0,75.0,30.0
2024-05-31,Sales,Others,Tea Leaves (500g),180.0,1,290.0,290.0,110.0
2024-05-31,Sales,Meat,Bacon Strips (200g),250.0,1,420.0,420.0,170.0
2024-05-31,Sales,Dairy,Ghee (1L),550.0,3,680.0,2040.0,390.0
2024-05-31,Sales,Dairy,Tonned Milk (1L),54.0,5,66.0,330.0,60.0
2024-05-31,Sales,Produce,Red Onions (1kg),35.0,5,50.0,250.0,75.0
2024-05-31,Sales,Bakery,Rusk / Toast (250g),40.0,5,65.0,325.0,125.0
2024-05-31,Sales,Produce,Ginger (100g),15.0,5,30.0,150.0,75.0
2024-05-31,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,1,70.0,70.0,25.0
2024-05-31,Sales,Others,Turmeric Powder (200g),45.0,5,75.0,375.0,150.0
2024-05-31,Sales,Dairy,Condensed Milk (400g),125.0,1,160.0,160.0,35.0
2024-05-31,Sales,Others,Dishwash Liquid (500ml),85.0,3,130.0,390.0,135.0
2024-05-31,Sales,Others,Garam Masala (100g),50.0,4,90.0,360.0,160.0
2024-05-31,Sales,Others,Turmeric Powder (200g),45.0,4,75.0,300.0,120.0
2024-05-31,Sales,Dairy,Probiotic Drink (5pk),60.0,2,85.0,170.0,50.0
2024-05-31,Sales,Bakery,Chocolate Cake (500g),350.0,3,550.0,1650.0,600.0
2024-05-31,Sales,Bakery,Nankhatai (250g),70.0,1,120.0,120.0,50.0
2024-05-31,Sales,Bakery,Veg Patty (Piece),15.0,3,30.0,90.0,45.0
2024-05-31,Sales,Others,Tea Leaves (500g),180.0,1,290.0,290.0,110.0
2024-05-31,Sales,Produce,Spinach/Palak (Bunch),15.0,4,25.0,100.0,40.0
2024-05-31,Sales,Others,Salt (1kg),20.0,1,28.0,28.0,8.0
2024-05-31,Sales,Bakery,Pav Bun (6pk),25.0,1,40.0,40.0,15.0
2024-05-31,Sales,Others,Tea Leaves (500g),180.0,3,290.0,870.0,330.0
2024-05-31,Sales,Bakery,Fruit Cake Slices (Pack),30.0,3,50.0,150.0,60.0
2024-05-31,Sales,Others,Maggi Noodles (Pack of 12),140.0,5,168.0,840.0,140.0
2024-05-31,Sales,Others,Toor Dal (1kg),140.0,4,185.0,740.0,180.0
2024-05-31,Sales,Meat,Pomfret Fish (Piece),250.0,2,450.0,900.0,400.0
2024-05-31,Sales,Others,Instant Coffee (50g),120.0,4,195.0,780.0,300.0
2024-05-31,Sales,Meat,Eggs - White (dz),70.0,4,90.0,360.0,80.0
2024-05-31,Sales,Bakery,Milk Bread (Large),35.0,3,45.0,135.0,30.0
2024-05-31,Sales,Others,Dishwash Liquid (500ml),85.0,4,130.0,520.0,180.0
2024-05-31,Sales,Produce,Coriander Leaves (Bunch),5.0,3,10.0,30.0,15.0
2024-05-31,Sales,Others,Maggi Noodles (Pack of 12),140.0,3,168.0,504.0,84.0
2024-05-31,Sales,Bakery,Brown Bread (Large),45.0,1,60.0,60.0,15.0
2024-05-31,Sales,Bakery,Cream Roll (Piece),10.0,3,20.0,60.0,30.0
2024-05-31,Sales,Others,Turmeric Powder (200g),45.0,1,75.0,75.0,30.0
2024-06-01,Sales,Produce,Desi Tomatoes (1kg),30.0,3,50.0,150.0,60.0
2024-06-01,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2024-06-01,Sales,Dairy,Fresh Cream (250ml),55.0,3,75.0,225.0,60.0
2024-06-01,Expenses,Marketing,SMS Campaign,0.0,1,0.0,0.0,-784.177848449832
2024-06-01,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,2,450.0,900.0,300.0
2024-06-01,Sales,Dairy,Amul Butter (500g),240.0,5,285.0,1425.0,225.0
2024-06-01,Sales,Produce,Red Onions (1kg),35.0,5,50.0,250.0,75.0
2024-06-01,Sales,Produce,Green Peas (500g),40.0,1,70.0,70.0,30.0
2024-06-01,Sales,Dairy,Cheese Slices (10pk),130.0,3,175.0,525.0,135.0
2024-06-01,Sales,Bakery,Veg Patty (Piece),15.0,1,30.0,30.0,15.0
2024-06-01,Expenses,Taxes,Monthly GST Payment,0.0,1,0.0,0.0,-20155.87571318724
2024-06-01,Sales,Meat,Mutton/Lamb (1kg),750.0,1,950.0,950.0,200.0
2024-06-01,Sales,Produce,Red Onions (1kg),35.0,2,50.0,100.0,30.0
2024-06-01,Sales,Bakery,Fruit Cake Slices (Pack),30.0,1,50.0,50.0,20.0
2024-06-01,Expenses,Rent,Monthly Shop Rent,0.0,1,0.0,0.0,-50000.0
2024-06-01,Expenses,Salaries,Staff Payroll,0.0,1,0.0,0.0,-120000.0
2024-06-01,Expenses,Insurance,Business Insurance Premium,0.0,1,0.0,0.0,-5000.0
2024-06-01,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-289.2562534651627
2024-06-01,Expenses,Supplies,Packaging Materials,0.0,1,0.0,0.0,-318.2638111235158
2024-06-01,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-402.818052117154
2024-06-01,Sales,Produce,Coriander Leaves (Bunch),5.0,1,10.0,10.0,5.0
2024-06-01,Sales,Dairy,Flavoured Milk (200ml),25.0,5,40.0,200.0,75.0
2024-06-01,Sales,Produce,Ginger (100g),15.0,2,30.0,60.0,30.0
2024-06-01,Sales,Others,Marie Biscuit (Pack),25.0,1,40.0,40.0,15.0
2024-06-01,Sales,Others,Sugar (1kg),42.0,1,55.0,55.0,13.0
2024-06-01,Sales,Dairy,Full Cream Milk (1L),62.0,3,72.0,216.0,30.0
2024-06-01,Sales,Produce,Lady Finger (500g),25.0,4,45.0,180.0,80.0
2024-06-01,Sales,Others,Instant Coffee (50g),120.0,5,195.0,975.0,375.0
2024-06-01,Sales,Produce,Ginger (100g),15.0,3,30.0,90.0,45.0
2024-06-01,Sales,Produce,Coriander Leaves (Bunch),5.0,5,10.0,50.0,25.0
2024-06-01,Sales,Others,Salt (1kg),20.0,2,28.0,56.0,16.0
2024-06-01,Sales,Meat,Katla Fish (1kg),190.0,5,280.0,1400.0,450.0
2024-06-01,Sales,Meat,Mutton/Lamb (1kg),750.0,5,950.0,4750.0,1000.0
2024-06-01,Sales,Produce,Cauliflower (Piece),30.0,2,50.0,100.0,40.0
2024-06-01,Sales,Meat,Eggs - Brown (dz),90.0,5,125.0,625.0,175.0
2024-06-01,Sales,Bakery,Nankhatai (250g),70.0,3,120.0,360.0,150.0
2024-06-01,Sales,Produce,Alphonso Mangoes (1kg),350.0,1,500.0,500.0,150.0
2024-06-01,Sales,Meat,Pomfret Fish (Piece),250.0,2,450.0,900.0,400.0
2024-06-01,Sales,Others,Sunflower Oil (1L),115.0,4,155.0,620.0,160.0
2024-06-01,Sales,Bakery,Nankhatai (250g),70.0,5,120.0,600.0,250.0
2024-06-01,Sales,Produce,Papaya (1kg),40.0,5,70.0,350.0,150.0
2024-06-01,Sales,Bakery,Pav Bun (6pk),25.0,1,40.0,40.0,15.0
2024-06-01,Sales,Meat,Bacon Strips (200g),250.0,2,420.0,840.0,340.0
2024-06-01,Sales,Bakery,Milk Bread (Large),35.0,3,45.0,135.0,30.0
2024-06-01,Sales,Others,Tea Leaves (500g),180.0,5,290.0,1450.0,550.0
2024-06-01,Sales,Bakery,Nankhatai (250g),70.0,1,120.0,120.0,50.0
2024-06-01,Sales,Dairy,Cheese Slices (10pk),130.0,5,175.0,875.0,225.0
2024-06-02,Sales,Bakery,Pav Bun (6pk),25.0,4,40.0,160.0,60.0
2024-06-02,Sales,Meat,Mutton/Lamb (1kg),750.0,1,950.0,950.0,200.0
2024-06-02,Sales,Dairy,Mozzarella Cheese (200g),115.0,5,190.0,950.0,375.0
2024-06-02,Sales,Produce,Bananas (12 units),40.0,4,60.0,240.0,80.0
2024-06-02,Sales,Meat,Rohu Fish (1kg),160.0,1,240.0,240.0,80.0
2024-06-02,Sales,Bakery,Pav Bun (6pk),25.0,2,40.0,80.0,30.0
2024-06-02,Sales,Bakery,Rusk / Toast (250g),40.0,2,65.0,130.0,50.0
2024-06-02,Sales,Bakery,Rusk / Toast (250g),40.0,3,65.0,195.0,75.0
2024-06-02,Sales,Produce,Spinach/Palak (Bunch),15.0,3,25.0,75.0,30.0
2024-06-02,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-84.02513758948584
2024-06-02,Sales,Dairy,Condensed Milk (400g),125.0,1,160.0,160.0,35.0
2024-06-02,Sales,Others,Moong Dal (1kg),110.0,4,150.0,600.0,160.0
2024-06-02,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-543.2426820989388
2024-06-02,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-404.8022330614726
2024-06-02,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-564.8542084759041
2024-06-02,Expenses,Others,Staff Tea/Snacks,0.0,1,0.0,0.0,-245.0536348745848
2024-06-02,Expenses,Others,Petty Cash,0.0,1,0.0,0.0,-184.53349730654904
2024-06-02,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-157.57849039385292
2024-06-02,Sales,Bakery,Paneer Puff (Piece),18.0,4,35.0,140.0,68.0
2024-06-02,Sales,Meat,Tiger Shrimp (500g),400.0,1,650.0,650.0,250.0
2024-06-02,Sales,Meat,Buff Meat (1kg),280.0,5,400.0,2000.0,600.0
2024-06-02,Sales,Bakery,Multigrain Bread (400g),55.0,4,75.0,300.0,80.0
2024-06-02,Sales,Dairy,Flavoured Milk (200ml),25.0,2,40.0,80.0,30.0
2024-06-02,Sales,Others,Maggi Noodles (Pack of 12),140.0,3,168.0,504.0,84.0
2024-06-02,Sales,Produce,Ginger (100g),15.0,5,30.0,150.0,75.0
2024-06-02,Sales,Meat,Rohu Fish (1kg),160.0,4,240.0,960.0,320.0
2024-06-02,Sales,Meat,Chicken Keema (500g),150.0,4,240.0,960.0,360.0
2024-06-02,Sales,Meat,Pomfret Fish (Piece),250.0,2,450.0,900.0,400.0
2024-06-02,Sales,Bakery,Brown Bread (Large),45.0,2,60.0,120.0,30.0
2024-06-02,Sales,Meat,Eggs - White (dz),70.0,1,90.0,90.0,20.0
2024-06-02,Sales,Others,Marie Biscuit (Pack),25.0,1,40.0,40.0,15.0
2024-06-02,Sales,Bakery,Paneer Puff (Piece),18.0,3,35.0,105.0,51.0
2024-06-02,Sales,Dairy,Paneer (200g),75.0,2,110.0,220.0,70.0
2024-06-02,Sales,Others,Toor Dal (1kg),140.0,1,185.0,185.0,45.0
2024-06-02,Sales,Meat,Chicken Breast (1kg),320.0,5,450.0,2250.0,650.0
2024-06-02,Sales,Dairy,Paneer (200g),75.0,2,110.0,220.0,70.0
2024-06-02,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2024-06-02,Sales,Produce,Bananas (12 units),40.0,2,60.0,120.0,40.0
2024-06-02,Sales,Dairy,Fresh Cream (250ml),55.0,4,75.0,300.0,80.0
2024-06-02,Sales,Produce,Green Chillies (100g),10.0,2,20.0,40.0,20.0
2024-06-02,Sales,Meat,Chicken Breast (1kg),320.0,2,450.0,900.0,260.0
2024-06-02,Sales,Bakery,Brown Bread (Large),45.0,1,60.0,60.0,15.0
2024-06-03,Sales,Bakery,Pav Bun (6pk),25.0,5,40.0,200.0,75.0
2024-06-03,Sales,Others,Tea Leaves (500g),180.0,2,290.0,580.0,220.0
2024-06-03,Sales,Produce,Lady Finger (500g),25.0,4,45.0,180.0,80.0
2024-06-03,Sales,Others,Ashirvaad Atta (5kg),245.0,4,295.0,1180.0,200.0
2024-06-03,Sales,Produce,Desi Tomatoes (1kg),30.0,2,50.0,100.0,40.0
2024-06-03,Sales,Dairy,Condensed Milk (400g),125.0,5,160.0,800.0,175.0
2024-06-03,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2024-06-03,Sales,Produce,Ginger (100g),15.0,2,30.0,60.0,30.0
2024-06-03,Sales,Bakery,Milk Bread (Large),35.0,2,45.0,90.0,20.0
2024-06-03,Sales,Dairy,Mozzarella Cheese (200g),115.0,3,190.0,570.0,225.0
2024-06-03,Sales,Meat,Chicken Keema (500g),150.0,1,240.0,240.0,90.0
2024-06-03,Sales,Others,Garam Masala (100g),50.0,1,90.0,90.0,40.0
2024-06-03,Sales,Produce,Coriander Leaves (Bunch),5.0,1,10.0,10.0,5.0
2024-06-03,Sales,Bakery,Cream Roll (Piece),10.0,3,20.0,60.0,30.0
2024-06-03,Sales,Meat,Mutton/Lamb (1kg),750.0,3,950.0,2850.0,600.0
2024-06-03,Expenses,Supplies,Office Stationary,0.0,1,0.0,0.0,-418.87107225401684
2024-06-03,Sales,Dairy,Skimmed Milk Powder (500g),220.0,2,310.0,620.0,180.0
2024-06-03,Sales,Bakery,Veg Patty (Piece),15.0,3,30.0,90.0,45.0
2024-06-03,Sales,Produce,Papaya (1kg),40.0,3,70.0,210.0,90.0
2024-06-03,Sales,Produce,Bananas (12 units),40.0,1,60.0,60.0,20.0
2024-06-03,Expenses,Marketing,Local Pamphlets,0.0,1,0.0,0.0,-498.60905334064046
2024-06-03,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-359.23551091793956
2024-06-03,Expenses,Maintenance,Equipment Service,0.0,1,0.0,0.0,-298.88040643079427
2024-06-03,Sales,Produce,Green Peas (500g),40.0,2,70.0,140.0,60.0
2024-06-03,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-421.67439448573697
2024-06-03,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-57.77313069164384
2024-06-03,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-593.6781499246415
2024-06-03,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-584.8169301327256
2024-06-03,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-239.62657659016318
2024-06-03,Expenses,Utilities,Gas Cylinder,0.0,1,0.0,0.0,-441.20381411208797
2024-06-03,Sales,Others,Tea Leaves (500g),180.0,5,290.0,1450.0,550.0
2024-06-03,Sales,Dairy,Full Cream Milk (1L),62.0,3,72.0,216.0,30.0
2024-06-03,Expenses,Maintenance,Daily Cleaning,0.0,1,0.0,0.0,-720.8709972599106
2024-06-03,Sales,Others,Basmati Rice (5kg),450.0,5,750.0,3750.0,1500.0
2024-06-03,Sales,Bakery,Nankhatai (250g),70.0,5,120.0,600.0,250.0
2024-06-03,Sales,Dairy,Greek Yogurt - Plain (200g),45.0,5,70.0,350.0,125.0
2024-06-03,Sales,Others,Tea Leaves (500g),180.0,2,290.0,580.0,220.0
2024-06-03,Sales,Bakery,Pav Bun (6pk),25.0,5,40.0,200.0,75.0
2024-06-03,Sales,Others,Instant Coffee (50g),120.0,2,195.0,390.0,150.0
2024-06-03,Sales,Bakery,Garlic Toast (Pack),50.0,3,90.0,270.0,120.0
2024-06-03,Sales,Dairy,Fresh Cream (250ml),55.0,4,75.0,300.0,80.0
2024-06-03,Sales,Others,Garam Masala (100g),50.0,4,90.0,360.0,160.0
2024-06-03,Sales,Others,Sugar (1kg),42.0,1,55.0,55.0,13.0
2024-06-03,Sales,Meat,Chicken Keema (500g),150.0,3,240.0,720.0,270.0
2024-06-03,Sales,Others,Sunflower Oil (1L),115.0,5,155.0,775.0,200.0
2024-06-03,Sales,Produce,Alphonso Mangoes (1kg),350.0,3,500.0,1500.0,450.0
2024-06-03,Sales,Meat,Katla Fish (1kg),190.0,3,280.0,840.0,270.0
2024-06-03,Sales,Others,Sugar (1kg),42.0,4,55.0,220.0,52.0
2024-06-03,Sales,Others,Toor Dal (1kg),140.0,3,185.0,555.0,135.0
2024-06-03,Sales,Produce,Bananas (12 units),40.0,5,60.0,300.0,100.0
2024-06-03,Sales,Produce,Green Chillies (100g),10.0,3,20.0,60.0,30.0
2024-06-03,Sales,Produce,Lemon (4 units),10.0,1,20.0,20.0,10.0
2024-06-03,Sales,Produce,Coriander Leaves (Bunch),5.0,4,10.0,40.0,20.0
2024-06-03,Sales,Meat,Chicken Drumsticks (500g),140.0,4,220.0,880.0,320.0
2024-06-03,Sales,Others,Ashirvaad Atta (5kg),245.0,4,295.0,1180.0,200.0
2024-06-03,Sales,Produce,Spinach/Palak (Bunch),15.0,2,25.0,50.0,20.0
2024-06-03,Sales,Produce,Red Onions (1kg),35.0,2,50.0,100.0,30.0
2024-06-03,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2024-06-03,Sales,Bakery,Milk Bread (Large),35.0,5,45.0,225.0,50.0
2024-06-03,Sales,Produce,Green Peas (500g),40.0,3,70.0,210.0,90.0
2024-06-03,Sales,Others,Moong Dal (1kg),110.0,4,150.0,600.0,160.0
2024-06-03,Sales,Produce,Red Onions (1kg),35.0,3,50.0,150.0,45.0
2024-06-03,Sales,Meat,Katla Fish (1kg),190.0,4,280.0,1120.0,360.0
2024-06-03,Sales,Produce,Ginger (100g),15.0,2,30.0,60.0,30.0
2024-06-03,Sales,Dairy,Buttermilk/Chaas (500ml),15.0,3,25.0,75.0,30.0
2024-06-04,Sales,Dairy,Tonned Milk (1L),54.0,2,66.0,132.0,24.0
2024-06-04,Sales,Others,Dishwash Liquid (500ml),85.0,2,130.0,260.0,90.0
2024-06-04,Sales,Dairy,Ghee (1L),550.0,5,680.0,3400.0,650.0
2024-06-04,Sales,Produce,Lemon (4 units),10.0,4,20.0,80.0,40.0
2024-06-04,Sales,Others,Red Chilli Powder (200g),60.0,5,95.0,475.0,175.0
2024-06-04,Sales,Dairy,Condensed Milk (400g),125.0,4,160.0,640.0,140.0
2024-06-04,Sales,Others,Tea Leaves (500g),180.0,1,290.0,290.0,110.0
2024-06-04,Sales,Meat,Mutton/Lamb (1kg),750.0,5,950.0,4750.0,1000.0
2024-06-04,Sales,Bakery,Brown Bread (Large),45.0,3,60.0,180.0,45.0
2024-06-04,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-246.36463536586396
2024-06-04,Sales,Dairy,Mozzarella Cheese (200g),115.0,5,190.0,950.0,375.0
2024-06-04,Sales,Bakery,Veg Patty (Piece),15.0,2,30.0,60.0,30.0
2024-06-04,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-526.2529710288933
2024-06-04,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-287.6238541575085
2024-06-04,Expenses,Maintenance,Light Repair,0.0,1,0.0,0.0,-513.8164688328609
2024-06-04,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-920.4973884905886
2024-06-04,Expenses,Maintenance,Waste Disposal,0.0,1,0.0,0.0,-479.56849342409663
2024-06-04,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-565.0134241475946
2024-06-04,Sales,Bakery,Garlic Toast (Pack),50.0,1,90.0,90.0,40.0
2024-06-04,Sales,Dairy,Flavoured Milk (200ml),25.0,1,40.0,40.0,15.0
2024-06-04,Sales,Bakery,Chocolate Cake (500g),350.0,3,550.0,1650.0,600.0
2024-06-04,Sales,Bakery,Fruit Bun (2pk),20.0,5,35.0,175.0,75.0
2024-06-04,Sales,Others,Tea Leaves (500g),180.0,4,290.0,1160.0,440.0
2024-06-04,Sales,Others,Sugar (1kg),42.0,3,55.0,165.0,39.0
2024-06-04,Sales,Others,Tea Leaves (500g),180.0,3,290.0,870.0,330.0
2024-06-04,Sales,Dairy,Skimmed Milk Powder (500g),220.0,5,310.0,1550.0,450.0
2024-06-04,Sales,Meat,Bacon Strips (200g),250.0,4,420.0,1680.0,680.0
2024-06-04,Sales,Meat,Katla Fish (1kg),190.0,2,280.0,560.0,180.0
2024-06-04,Sales,Others,Red Chilli Powder (200g),60.0,5,95.0,475.0,175.0
2024-06-04,Sales,Meat,Buff Meat (1kg),280.0,2,400.0,800.0,240.0
2024-06-04,Sales,Meat,Pork Sausages (500g),280.0,5,450.0,2250.0,850.0
2024-06-04,Sales,Produce,Ginger (100g),15.0,2,30.0,60.0,30.0
2024-06-04,Sales,Produce,Lemon (4 units),10.0,4,20.0,80.0,40.0
2024-06-04,Sales,Others,Maggi Noodles (Pack of 12),140.0,4,168.0,672.0,112.0
2024-06-04,Sales,Bakery,Nankhatai (250g),70.0,4,120.0,480.0,200.0
2024-06-04,Sales,Dairy,Ghee (1L),550.0,4,680.0,2720.0,520.0
2024-06-04,Sales,Others,Sugar (1kg),42.0,3,55.0,165.0,39.0
2024-06-04,Sales,Bakery,Veg Patty (Piece),15.0,3,30.0,90.0,45.0
2024-06-04,Sales,Produce,Green Peas (500g),40.0,2,70.0,140.0,60.0
2024-06-04,Sales,Dairy,Flavoured Milk (200ml),25.0,4,40.0,160.0,60.0
2024-06-04,Sales,Dairy,Curd/Dahi (500g),35.0,3,55.0,165.0,60.0
2024-06-04,Sales,Dairy,Paneer (200g),75.0,4,110.0,440.0,140.0
2024-06-04,Sales,Meat,Chicken Drumsticks (500g),140.0,3,220.0,660.0,240.0
2024-06-05,Expenses,Utilities,Internet Data Top-up,0.0,1,0.0,0.0,-421.92191213667405
2024-06-05,Sales,Dairy,Curd/Dahi (500g),35.0,2,55.0,110.0,40.0
2024-06-05,Sales,Produce,Pomegranate (1kg),140.0,2,200.0,400.0,120.0
2024-06-05,Sales,Bakery,Milk Bread (Large),35.0,1,45.0,45.0,10.0
2024-06-05,Sales,Meat,Bacon Strips (200g),250.0,3,420.0,1260.0,510.0
2024-06-05,Sales,Meat,Chicken Curry Cut (1kg),180.0,2,260.0,520.0,160.0
2024-06-05,Sales,Dairy,Probiotic Drink (5pk),60.0,2,85.0,170.0,50.0
2024-06-05,Sales,Dairy,Tonned Milk (1L),54.0,1,66.0,66.0,12.0
2024-06-05,Sales,Produce,Lemon (4 units),10.0,2,20.0,40.0,20.0
2024-06-05,Sales,Others,Sugar (1kg),42.0,3,55.0,165.0,39.0
2024-06-05,Expenses,Others,Transport/Logistics,0.0,1,0.0,0.0,-208.64284184066057
2024-06-05,Sales,Others,Sugar (1kg),42.0,5,55.0,275.0,65.0
2024-06-05,Sales,Produce,Spinach/Palak (Bunch),15.0,4,25.0,100.0,40.0
2024-06-05,Sales,Meat,Chicken Sausages (250g),110.0,3,180.0,540.0,210.0
2024-06-05,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-398.44850778275566
2024-06-05,Expenses,Utilities,Water Cans,0.0,1,0.0,0.0,-497.24300007588585
2024-06-05,Expenses,Utilities,Generator Fuel,0.0,1,0.0,0.0,-593.6584247353721
2024-06-05,Expenses,Marketing,Social Media Boost,0.0,1,0.0,0.0,-661.1920370254454
2024-06-05,Expenses,Others,Loading/Unloading,0.0,1,0.0,0.0,-182.9734193524534
2024-06-05,Expenses,Marketing,Display Signs,0.0,1,0.0,0.0,-512.0962448671011
2024-06-05,Sales,Bakery,Eggless Vanilla Cake (500g),300.0,2,450.0,900.0,300.0
2024-06-05,Sales,Others,Turmeric Powder (200g),45.0,2,75.0,150.0,60.0
2024-06-05,Sales,Bakery,Garlic Toast (Pack),50.0,2,90.0,180.0,80.0
2024-06-05,Sales,Meat,Chicken Sausages (250g),110.0,5,180.0,900.0,350.0
2024-06-05,Sales,Dairy,Skimmed Milk Powder (500g),220.0,5,310.0,1550.0,450.0
2024-06-05,Sales,Meat,Pomfret Fish (Piece),250.0,3,450.0,1350.0,600.0
2024-06-05,Sales,Meat,Mutton/Lamb (1kg),750.0,3,950.0,2850.0,600.0
2024-06-05,Sales,Dairy,Paneer (200g),75.0,3,110.0,330.0,105.0
2024-06-05,Sales,Meat,Chicken Breast (1kg),320.0,5,450.0,2250.0,650.0
